captureDate,capturedAtUtc,slateDate,source,sourceUrl,draftGroupId,contestTypeId,selectionReason,position,namePlusId,dkName,dkPlayerId,rosterPosition,salary,gameInfo,gameDateTimeEt,teamAbbrev,opponent,homeAway,avgPointsPerGame,mlbamId,mlbName,joinStatus,joinMethod,joinNote
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Jacob Misiorowski (43446606),Jacob Misiorowski,43446606,P,13000,CIN@MIL 06/30/2026 07:40PM ET,06/30/2026 07:40PM ET,MIL,CIN,home,29.62,694819,Jacob Misiorowski,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Chase Burns (43446607),Chase Burns,43446607,P,10800,CIN@MIL 06/30/2026 07:40PM ET,06/30/2026 07:40PM ET,CIN,MIL,away,22.43,695505,Chase Burns,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Chris Sale (43446608),Chris Sale,43446608,P,10700,STL@ATL 06/30/2026 07:15PM ET,06/30/2026 07:15PM ET,ATL,STL,home,23.17,519242,Chris Sale,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Kyle Harrison (43446609),Kyle Harrison,43446609,P,10500,CIN@MIL 06/30/2026 07:40PM ET,06/30/2026 07:40PM ET,MIL,CIN,home,20.19,690986,Kyle Harrison,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Cam Schlittler (43446014),Cam Schlittler,43446014,P,10500,DET@NYY 06/30/2026 07:05PM ET,06/30/2026 07:05PM ET,NYY,DET,home,23.53,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Hunter Brown (43446610),Hunter Brown,43446610,P,10400,MIN@HOU 06/30/2026 08:10PM ET,06/30/2026 08:10PM ET,HOU,MIN,home,19.16,686613,Hunter Brown,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Dylan Cease (43446611),Dylan Cease,43446611,P,10200,NYM@TOR 06/30/2026 07:07PM ET,06/30/2026 07:07PM ET,TOR,NYM,home,22.66,656302,Dylan Cease,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Tyler Glasnow (43446612),Tyler Glasnow,43446612,P,10000,LAD@ATH 06/30/2026 09:40PM ET,06/30/2026 09:40PM ET,LAD,ATH,away,22.21,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Yoshinobu Yamamoto (43446613),Yoshinobu Yamamoto,43446613,P,10000,LAD@ATH 06/30/2026 09:40PM ET,06/30/2026 09:40PM ET,LAD,ATH,away,21.32,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-06-30,2026-06-30T16:08:56.048212+00:00,2026-06-30,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=150040,150040,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Tarik Skubal (43446015),Tarik Skubal,43446015,P,10000,DET@NYY 06/30/2026 07:05PM ET,06/30/2026 07:05PM ET,DET,NYY,away,19.76,669373,Tarik Skubal,mapped,identity_name_team_map,Proposed from review candidates; basis=exact normalized name + team; role-compatible; statcast_pitcher_2026; confidence=high; sources=statcast_pitcher_2026
